step,epoch,batch_idx,loss,lr,wall_time
6250,2,2681,0.237122,3.974825e-04,3890.03
6300,2,2731,0.238339,3.965911e-04,3919.65
6350,2,2781,0.218319,3.956996e-04,3949.17
6400,2,2831,0.228251,3.948082e-04,3978.76
6450,2,2881,0.245212,3.939167e-04,4008.29
6500,2,2931,0.233181,3.930252e-04,4037.75
6550,2,2981,0.228707,3.921338e-04,4067.40
6600,2,3031,0.235952,3.912423e-04,4096.86
6650,2,3081,0.214383,3.903509e-04,4126.43
6700,2,3131,0.227210,3.894594e-04,4156.09
6750,2,3181,0.219973,3.885680e-04,4185.78
6800,2,3231,0.226228,3.876765e-04,4215.25
6850,2,3281,0.231428,3.867851e-04,4244.82
6900,2,3331,0.230805,3.858936e-04,4274.48
6950,2,3381,0.217426,3.850021e-04,4304.04
7000,2,3431,0.224654,3.841107e-04,4333.51
7050,2,3481,0.224166,3.832192e-04,4363.16
7100,2,3531,0.217510,3.823278e-04,4392.83
7136,2,3567,0.213844,3.816859e-04,4413.86
7150,3,13,0.171680,3.814363e-04,4592.86
7200,3,63,0.181141,3.805449e-04,4622.42
7250,3,113,0.167788,3.796534e-04,4652.02
7300,3,163,0.165614,3.787619e-04,4681.51
7350,3,213,0.176585,3.778705e-04,4711.07
7400,3,263,0.176274,3.769790e-04,4740.67
7450,3,313,0.172670,3.760876e-04,4770.15
7500,3,363,0.176055,3.751961e-04,4799.50
7550,3,413,0.172846,3.743047e-04,4829.13
7600,3,463,0.166633,3.734132e-04,4858.85
7650,3,513,0.160676,3.725218e-04,4888.58
7700,3,563,0.168316,3.716303e-04,4918.11
7750,3,613,0.171695,3.707388e-04,4947.83
7800,3,663,0.174176,3.698474e-04,4977.39
7850,3,713,0.171085,3.689559e-04,5007.17
7900,3,763,0.178401,3.680645e-04,5036.77
7950,3,813,0.171982,3.671730e-04,5066.38
8000,3,863,0.177413,3.662816e-04,5096.42
8050,3,913,0.175676,3.653901e-04,5126.10
8100,3,963,0.163858,3.644986e-04,5155.53
8150,3,1013,0.172959,3.636072e-04,5185.09
8200,3,1063,0.174300,3.627157e-04,5214.62
8250,3,1113,0.180331,3.618243e-04,5244.14
8300,3,1163,0.175745,3.609328e-04,5273.82
8350,3,1213,0.174197,3.600414e-04,5303.39
8400,3,1263,0.171077,3.591499e-04,5332.98
8450,3,1313,0.183685,3.582585e-04,5362.64
8500,3,1363,0.174223,3.573670e-04,5392.37
8550,3,1413,0.183408,3.564755e-04,5421.85
8600,3,1463,0.176034,3.555841e-04,5451.67
8650,3,1513,0.179331,3.546926e-04,5481.31
