9700,0.1127,0.3516,3.7340,5.3858,0.9347
9800,0.1117,0.2967,3.9634,5.3920,0.9232
9900,0.1104,0.3182,3.9355,5.3693,0.8444
10000,0.1110,0.2575,3.4951,5.3726,0.8166
10100,0.1119,0.3336,3.5242,5.3006,0.9318
10200,0.1139,0.3461,3.8535,5.4233,0.9340
10300,0.1124,0.3135,3.8188,5.3272,0.8837
10400,0.1121,0.2784,3.7988,5.4010,0.8343
10500,0.1114,0.2459,3.7588,5.3475,0.7575
10600,0.1111,0.3163,3.9170,5.3870,0.9357
10700,0.1111,0.2607,3.7461,5.3310,0.8132
10800,0.1130,0.4027,3.9614,5.3935,0.9900
10900,0.1135,0.2966,3.7938,5.3875,0.8934
11000,0.1107,0.2811,3.8730,5.2909,0.8506
11100,0.1116,0.2993,3.7004,5.2800,0.9066
11200,0.1095,0.3122,3.6406,5.3594,0.8496
11300,0.1107,0.2705,3.5592,5.2833,0.8613
11400,0.1142,0.3303,3.8307,5.2315,0.8044
11500,0.1128,0.3038,3.9771,5.4199,0.8920
11600,0.1111,0.2514,3.6943,5.3099,0.8314
11700,0.1094,0.2560,3.7891,5.3446,0.7229
11800,0.1115,0.3121,3.7646,5.3404,0.9008
11900,0.1118,0.3582,3.8604,5.3326,0.9651
12000,0.1116,0.3512,3.8237,5.2359,0.9312
