step,epoch,batch_idx,loss,lr,wall_time
6250,2,2681,0.109283,4.182774e-04,3907.10
6300,2,2731,0.107729,4.175668e-04,3936.74
6350,2,2781,0.118382,4.168562e-04,3966.44
6400,2,2831,0.104160,4.161455e-04,3995.82
6450,2,2881,0.120471,4.154349e-04,4025.58
6500,2,2931,0.121755,4.147243e-04,4055.27
6550,2,2981,0.105012,4.140136e-04,4084.64
6600,2,3031,0.104359,4.133030e-04,4114.35
6650,2,3081,0.113208,4.125924e-04,4143.92
6700,2,3131,0.117308,4.118818e-04,4173.39
6750,2,3181,0.112581,4.111711e-04,4203.14
6800,2,3231,0.095355,4.104605e-04,4232.59
6850,2,3281,0.114769,4.097499e-04,4262.28
6900,2,3331,0.102638,4.090392e-04,4291.96
6950,2,3381,0.113522,4.083286e-04,4321.60
7000,2,3431,0.113016,4.076180e-04,4351.30
7050,2,3481,0.107881,4.069073e-04,4381.00
7100,2,3531,0.107100,4.061967e-04,4410.46
7136,2,3567,0.109147,4.056850e-04,4431.49
7150,3,13,0.095961,4.054861e-04,4605.98
7200,3,63,0.091576,4.047754e-04,4635.71
7250,3,113,0.105696,4.040648e-04,4665.36
7300,3,163,0.092298,4.033542e-04,4695.03
7350,3,213,0.095812,4.026435e-04,4724.81
7400,3,263,0.089598,4.019329e-04,4754.22
7450,3,313,0.097865,4.012223e-04,4783.70
7500,3,363,0.098237,4.005117e-04,4813.11
7550,3,413,0.086855,3.998010e-04,4842.61
7600,3,463,0.102837,3.990904e-04,4872.22
7650,3,513,0.086667,3.983798e-04,4901.79
7700,3,563,0.090650,3.976691e-04,4931.47
7750,3,613,0.099363,3.969585e-04,4961.04
7800,3,663,0.108955,3.962479e-04,4990.77
7850,3,713,0.101815,3.955372e-04,5020.21
7900,3,763,0.098235,3.948266e-04,5049.73
7950,3,813,0.099535,3.941160e-04,5079.37
8000,3,863,0.102113,3.934053e-04,5108.96
8050,3,913,0.091258,3.926947e-04,5138.65
8100,3,963,0.110512,3.919841e-04,5168.62
8150,3,1013,0.089422,3.912735e-04,5198.06
8200,3,1063,0.089021,3.905628e-04,5227.48
8250,3,1113,0.092792,3.898522e-04,5256.97
8300,3,1163,0.092258,3.891416e-04,5286.29
8350,3,1213,0.091743,3.884309e-04,5315.80
8400,3,1263,0.098511,3.877203e-04,5345.69
8450,3,1313,0.096830,3.870097e-04,5375.40
8500,3,1363,0.106203,3.862990e-04,5404.73
8550,3,1413,0.086025,3.855884e-04,5434.68
8600,3,1463,0.111126,3.848778e-04,5464.10
8650,3,1513,0.092449,3.841671e-04,5493.65
8700,3,1563,0.101074,3.834565e-04,5523.48
8750,3,1613,0.092004,3.827459e-04,5553.03
8800,3,1663,0.095686,3.820352e-04,5582.64
8850,3,1713,0.091491,3.813246e-04,5612.08
8900,3,1763,0.101192,3.806140e-04,5641.61
8950,3,1813,0.100071,3.799034e-04,5671.00
9000,3,1863,0.097855,3.791927e-04,5700.58
9050,3,1913,0.104497,3.784821e-04,5730.22
9100,3,1963,0.094592,3.777715e-04,5759.86
9150,3,2013,0.090491,3.770608e-04,5789.61
9200,3,2063,0.097588,3.763502e-04,5819.14
9250,3,2113,0.103393,3.756396e-04,5848.92
9300,3,2163,0.097321,3.749289e-04,5878.59
9350,3,2213,0.097372,3.742183e-04,5908.11
9400,3,2263,0.098610,3.735077e-04,5937.51
9450,3,2313,0.097182,3.727970e-04,5967.22
9500,3,2363,0.099669,3.720864e-04,5996.74
9550,3,2413,0.103939,3.713758e-04,6026.62
9600,3,2463,0.102425,3.706652e-04,6056.11
9650,3,2513,0.099502,3.699545e-04,6085.92
9700,3,2563,0.094518,3.692439e-04,6115.35
9750,3,2613,0.095872,3.685333e-04,6145.05
9800,3,2663,0.095177,3.678226e-04,6174.76
9850,3,2713,0.090629,3.671120e-04,6204.34
9900,3,2763,0.108974,3.664014e-04,6233.82
9950,3,2813,0.090631,3.656907e-04,6263.26
10000,3,2863,0.086670,3.649801e-04,6292.82
10050,3,2913,0.086258,3.642695e-04,6322.58
10100,3,2963,0.096056,3.635588e-04,6352.40
10150,3,3013,0.097977,3.628482e-04,6382.00
10200,3,3063,0.093055,3.621376e-04,6411.57
10250,3,3113,0.102627,3.614269e-04,6441.14
10300,3,3163,0.092980,3.607163e-04,6470.61
10350,3,3213,0.093834,3.600057e-04,6500.36
10400,3,3263,0.100866,3.592951e-04,6530.02
10450,3,3313,0.100093,3.585844e-04,6559.71
10500,3,3363,0.091486,3.578738e-04,6589.23
10550,3,3413,0.095487,3.571632e-04,6618.80
10600,3,3463,0.097950,3.564525e-04,6648.41
10650,3,3513,0.104351,3.557419e-04,6678.02
10700,3,3563,0.091539,3.550313e-04,6707.65
10704,3,3567,0.095834,3.549744e-04,6709.77
10750,4,45,0.091233,3.543206e-04,6903.01
10800,4,95,0.091485,3.536100e-04,6932.72
10850,4,145,0.080522,3.528994e-04,6962.46
10900,4,195,0.078523,3.521887e-04,6991.97
10950,4,245,0.080538,3.514781e-04,7021.33
11000,4,295,0.082991,3.507675e-04,7051.06
11050,4,345,0.080931,3.500569e-04,7080.86
11100,4,395,0.085027,3.493462e-04,7110.50
11150,4,445,0.075848,3.486356e-04,7140.07
11200,4,495,0.077493,3.479250e-04,7169.80
11250,4,545,0.085800,3.472143e-04,7199.33
11300,4,595,0.086558,3.465037e-04,7229.11
11350,4,645,0.079025,3.457931e-04,7259.01
11400,4,695,0.081393,3.450824e-04,7288.66
11450,4,745,0.089746,3.443718e-04,7318.29
11500,4,795,0.080173,3.436612e-04,7347.73
11550,4,845,0.073528,3.429505e-04,7377.17
11600,4,895,0.083245,3.422399e-04,7406.89
11650,4,945,0.087748,3.415293e-04,7436.74
11700,4,995,0.078642,3.408186e-04,7466.17
11750,4,1045,0.086408,3.401080e-04,7495.81
11800,4,1095,0.076842,3.393974e-04,7525.19
11850,4,1145,0.085674,3.386868e-04,7554.71
11900,4,1195,0.087042,3.379761e-04,7584.32
11950,4,1245,0.084397,3.372655e-04,7613.80
12000,4,1295,0.082682,3.365549e-04,7643.32
12050,4,1345,0.092391,3.358442e-04,7672.83
12100,4,1395,0.093510,3.351336e-04,7702.60
12150,4,1445,0.081287,3.344230e-04,7732.05
12200,4,1495,0.097421,3.337123e-04,7761.49
12250,4,1545,0.082318,3.330017e-04,7790.91
12300,4,1595,0.084125,3.322911e-04,7820.55
12350,4,1645,0.090401,3.315804e-04,7849.81
12400,4,1695,0.087365,3.308698e-04,7879.46
12450,4,1745,0.087331,3.301592e-04,7908.83
12500,4,1795,0.083536,3.294486e-04,7938.37
12550,4,1845,0.084125,3.287379e-04,7967.84
12600,4,1895,0.082873,3.280273e-04,7997.49
12650,4,1945,0.081666,3.273167e-04,8027.26
12700,4,1995,0.083483,3.266060e-04,8056.69
12750,4,2045,0.084618,3.258954e-04,8086.21
12800,4,2095,0.080524,3.251848e-04,8115.50
12850,4,2145,0.082120,3.244741e-04,8144.92
12900,4,2195,0.089149,3.237635e-04,8174.41
12950,4,2245,0.089756,3.230529e-04,8203.90
13000,4,2295,0.087112,3.223422e-04,8233.43
13050,4,2345,0.078610,3.216316e-04,8263.05
13100,4,2395,0.091843,3.209210e-04,8292.84
13150,4,2445,0.091133,3.202103e-04,8322.20
13200,4,2495,0.081589,3.194997e-04,8351.92
13250,4,2545,0.087163,3.187891e-04,8381.70
13300,4,2595,0.083426,3.180785e-04,8411.34
13350,4,2645,0.084289,3.173678e-04,8441.04
13400,4,2695,0.092209,3.166572e-04,8470.86
13450,4,2745,0.080014,3.159466e-04,8500.29
13500,4,2795,0.089698,3.152359e-04,8530.17
13550,4,2845,0.088629,3.145253e-04,8559.76
13600,4,2895,0.082597,3.138147e-04,8589.44
13650,4,2945,0.082526,3.131040e-04,8619.15
13700,4,2995,0.081690,3.123934e-04,8648.71
13750,4,3045,0.078522,3.116828e-04,8678.05
13800,4,3095,0.076890,3.109721e-04,8707.52
13850,4,3145,0.079207,3.102615e-04,8737.24
13900,4,3195,0.082131,3.095509e-04,8766.88
13950,4,3245,0.082481,3.088403e-04,8796.38
14000,4,3295,0.077905,3.081296e-04,8826.19
14050,4,3345,0.081438,3.074190e-04,8855.90
14100,4,3395,0.083931,3.067084e-04,8885.45
14150,4,3445,0.090191,3.059977e-04,8915.11
14200,4,3495,0.083984,3.052871e-04,8944.78
14250,4,3545,0.088161,3.045765e-04,8974.44
14272,4,3567,0.083325,3.042638e-04,8987.26
14300,5,27,0.072798,3.038658e-04,9170.30
14350,5,77,0.069903,3.031552e-04,9199.77
14400,5,127,0.082063,3.024446e-04,9229.32
14450,5,177,0.066390,3.017339e-04,9258.96
14500,5,227,0.073850,3.010233e-04,9288.28
14550,5,277,0.064692,3.003127e-04,9317.96
14600,5,327,0.073205,2.996020e-04,9347.55
14650,5,377,0.077758,2.988914e-04,9377.45
14700,5,427,0.071648,2.981808e-04,9406.85
14750,5,477,0.074649,2.974702e-04,9436.33
14800,5,527,0.062179,2.967595e-04,9466.06
14850,5,577,0.077281,2.960489e-04,9495.74
14900,5,627,0.071883,2.953383e-04,9525.39
14950,5,677,0.073802,2.946276e-04,9554.96
15000,5,727,0.067925,2.939170e-04,9584.56
15050,5,777,0.071789,2.932064e-04,9614.03
15100,5,827,0.074959,2.924957e-04,9643.74
15150,5,877,0.073003,2.917851e-04,9673.04
15200,5,927,0.075659,2.910745e-04,9702.62
15250,5,977,0.078645,2.903638e-04,9732.11
15300,5,1027,0.078596,2.896532e-04,9761.42
15350,5,1077,0.070418,2.889426e-04,9791.11
15400,5,1127,0.068733,2.882319e-04,9820.52
15450,5,1177,0.070660,2.875213e-04,9850.13
15500,5,1227,0.079421,2.868107e-04,9879.81
15550,5,1277,0.070385,2.861001e-04,9909.43
15600,5,1327,0.071491,2.853894e-04,9939.03
15650,5,1377,0.076148,2.846788e-04,9968.68
15700,5,1427,0.076021,2.839682e-04,9998.07
15750,5,1477,0.077540,2.832575e-04,10027.41
15800,5,1527,0.070103,2.825469e-04,10057.22
15850,5,1577,0.066588,2.818363e-04,10086.59
15900,5,1627,0.076302,2.811256e-04,10116.37
15950,5,1677,0.078950,2.804150e-04,10145.94
16000,5,1727,0.072466,2.797044e-04,10175.64
16050,5,1777,0.071605,2.789937e-04,10205.19
16100,5,1827,0.079640,2.782831e-04,10234.72
16150,5,1877,0.076105,2.775725e-04,10264.14
16200,5,1927,0.065028,2.768619e-04,10293.64
16250,5,1977,0.078351,2.761512e-04,10323.25
16300,5,2027,0.074784,2.754406e-04,10353.04
16350,5,2077,0.070937,2.747300e-04,10382.52
16400,5,2127,0.065748,2.740193e-04,10412.17
16450,5,2177,0.072659,2.733087e-04,10441.67
16500,5,2227,0.078994,2.725981e-04,10471.27
16550,5,2277,0.076959,2.718874e-04,10500.92
16600,5,2327,0.075538,2.711768e-04,10530.54
16650,5,2377,0.063477,2.704662e-04,10560.28
16700,5,2427,0.072877,2.697555e-04,10590.28
16750,5,2477,0.081766,2.690449e-04,10619.88
16800,5,2527,0.069652,2.683343e-04,10649.73
16850,5,2577,0.075581,2.676236e-04,10679.41
16900,5,2627,0.074568,2.669130e-04,10708.81
16950,5,2677,0.072605,2.662024e-04,10738.33
17000,5,2727,0.073126,2.654918e-04,10767.85
17050,5,2777,0.075095,2.647811e-04,10797.78
17100,5,2827,0.076006,2.640705e-04,10827.51
17150,5,2877,0.073324,2.633599e-04,10856.91
17200,5,2927,0.073872,2.626492e-04,10886.40
17250,5,2977,0.066883,2.619386e-04,10916.04
17300,5,3027,0.069196,2.612280e-04,10945.74
17350,5,3077,0.071448,2.605173e-04,10975.28
17400,5,3127,0.069235,2.598067e-04,11005.02
17450,5,3177,0.077186,2.590961e-04,11034.43
17500,5,3227,0.072337,2.583854e-04,11064.06
17550,5,3277,0.069501,2.576748e-04,11093.81
17600,5,3327,0.073905,2.569642e-04,11123.59
17650,5,3377,0.075670,2.562536e-04,11153.00
17700,5,3427,0.077636,2.555429e-04,11182.20
17750,5,3477,0.076303,2.548323e-04,11211.73
17800,5,3527,0.072151,2.541217e-04,11241.27
17840,5,3567,0.076132,2.535532e-04,11264.85
17850,6,9,0.071905,2.534110e-04,11438.96
17900,6,59,0.069391,2.527004e-04,11468.48
17950,6,109,0.066177,2.519898e-04,11498.05
18000,6,159,0.062066,2.512791e-04,11527.82
18050,6,209,0.061162,2.505685e-04,11557.32
18100,6,259,0.060559,2.498579e-04,11586.79
18150,6,309,0.066194,2.491472e-04,11616.54
18200,6,359,0.057217,2.484366e-04,11645.97
18250,6,409,0.064921,2.477260e-04,11675.75
18300,6,459,0.070969,2.470153e-04,11705.35
18350,6,509,0.067936,2.463047e-04,11735.26
18400,6,559,0.060542,2.455941e-04,11764.76
18450,6,609,0.068469,2.448835e-04,11794.53
18500,6,659,0.053071,2.441728e-04,11824.18
18550,6,709,0.068389,2.434622e-04,11853.71
18600,6,759,0.068665,2.427516e-04,11883.34
18650,6,809,0.065155,2.420409e-04,11913.16
18700,6,859,0.065359,2.413303e-04,11942.55
18750,6,909,0.063110,2.406197e-04,11972.14
18800,6,959,0.063219,2.399090e-04,12001.77
18850,6,1009,0.067038,2.391984e-04,12031.22
18900,6,1059,0.059114,2.384878e-04,12060.87
18950,6,1109,0.066202,2.377771e-04,12090.41
19000,6,1159,0.070453,2.370665e-04,12119.85
19050,6,1209,0.058467,2.363559e-04,12149.29
19100,6,1259,0.069608,2.356453e-04,12178.77
19150,6,1309,0.060570,2.349346e-04,12208.46
19200,6,1359,0.065277,2.342240e-04,12237.92
19250,6,1409,0.063076,2.335134e-04,12267.43
19300,6,1459,0.060731,2.328027e-04,12296.90
19350,6,1509,0.066028,2.320921e-04,12326.45
19400,6,1559,0.066035,2.313815e-04,12355.99
19450,6,1609,0.063242,2.306708e-04,12385.47
19500,6,1659,0.067667,2.299602e-04,12415.11
19550,6,1709,0.069754,2.292496e-04,12444.73
19600,6,1759,0.063746,2.285389e-04,12474.28
19650,6,1809,0.058517,2.278283e-04,12504.14
19700,6,1859,0.060101,2.271177e-04,12533.89
19750,6,1909,0.063234,2.264070e-04,12563.69
19800,6,1959,0.065049,2.256964e-04,12593.35
19850,6,2009,0.068299,2.249858e-04,12622.76
19900,6,2059,0.070108,2.242752e-04,12652.52
19950,6,2109,0.071054,2.235645e-04,12682.23
20000,6,2159,0.066266,2.228539e-04,12712.12
20050,6,2209,0.073812,2.221433e-04,12741.73
20100,6,2259,0.064376,2.214326e-04,12771.10
20150,6,2309,0.063088,2.207220e-04,12800.84
20200,6,2359,0.066805,2.200114e-04,12830.54
20250,6,2409,0.071072,2.193007e-04,12860.17
20300,6,2459,0.065667,2.185901e-04,12890.02
20350,6,2509,0.060825,2.178795e-04,12919.58
20400,6,2559,0.066126,2.171688e-04,12949.22
20450,6,2609,0.068981,2.164582e-04,12978.71
20500,6,2659,0.063331,2.157476e-04,13008.15
20550,6,2709,0.059877,2.150370e-04,13037.71
20600,6,2759,0.073018,2.143263e-04,13067.30
20650,6,2809,0.064442,2.136157e-04,13096.80
20700,6,2859,0.064157,2.129051e-04,13126.41
20750,6,2909,0.067975,2.121944e-04,13155.98
20800,6,2959,0.058307,2.114838e-04,13185.50
20850,6,3009,0.061055,2.107732e-04,13215.20
20900,6,3059,0.064378,2.100625e-04,13244.73
20950,6,3109,0.066210,2.093519e-04,13274.40
21000,6,3159,0.070684,2.086413e-04,13304.08
21050,6,3209,0.071838,2.079306e-04,13333.55
21100,6,3259,0.064857,2.072200e-04,13363.25
21150,6,3309,0.069379,2.065094e-04,13392.99
21200,6,3359,0.061780,2.057987e-04,13422.47
21250,6,3409,0.060657,2.050881e-04,13451.91
21300,6,3459,0.064860,2.043775e-04,13481.50
21350,6,3509,0.069134,2.036669e-04,13511.00
21400,6,3559,0.059042,2.029562e-04,13540.63
21408,6,3567,0.068982,2.028425e-04,13545.15
21450,7,41,0.053860,2.022456e-04,13736.15
21500,7,91,0.059129,2.015350e-04,13765.74
21550,7,141,0.053020,2.008243e-04,13795.43
21600,7,191,0.054029,2.001137e-04,13824.96
21650,7,241,0.057839,1.994031e-04,13854.53
21700,7,291,0.059475,1.986924e-04,13883.79
21750,7,341,0.054000,1.979818e-04,13913.57
21800,7,391,0.056492,1.972712e-04,13943.05
21850,7,441,0.048477,1.965605e-04,13972.74
21900,7,491,0.059129,1.958499e-04,14002.22
21950,7,541,0.056661,1.951393e-04,14031.88
22000,7,591,0.056148,1.944287e-04,14061.50
22050,7,641,0.062674,1.937180e-04,14090.91
22100,7,691,0.060297,1.930074e-04,14120.51
22150,7,741,0.056927,1.922968e-04,14150.04
22200,7,791,0.059959,1.915861e-04,14179.26
22250,7,841,0.064752,1.908755e-04,14208.85
22300,7,891,0.054382,1.901649e-04,14238.58
22350,7,941,0.059374,1.894542e-04,14268.16
22400,7,991,0.053738,1.887436e-04,14297.81
22450,7,1041,0.053691,1.880330e-04,14327.21
22500,7,1091,0.053840,1.873223e-04,14356.84
22550,7,1141,0.048461,1.866117e-04,14386.62
22600,7,1191,0.058789,1.859011e-04,14415.72
22650,7,1241,0.061843,1.851904e-04,14445.29
22700,7,1291,0.057716,1.844798e-04,14474.91
22750,7,1341,0.053020,1.837692e-04,14504.68
22800,7,1391,0.055023,1.830586e-04,14534.28
22850,7,1441,0.054211,1.823479e-04,14563.84
22900,7,1491,0.057454,1.816373e-04,14593.52
22950,7,1541,0.056724,1.809267e-04,14623.14
23000,7,1591,0.063344,1.802160e-04,14652.52
23050,7,1641,0.056501,1.795054e-04,14681.85
23100,7,1691,0.056029,1.787948e-04,14711.57
23150,7,1741,0.057503,1.780841e-04,14740.94
23200,7,1791,0.054090,1.773735e-04,14770.64
