step,epoch,batch_idx,loss,lr,wall_time
9750,3,2969,0.079607,3.615269e-04,6336.11
9800,3,3019,0.079854,3.607784e-04,6364.58
9850,3,3069,0.075516,3.600299e-04,6393.03
9900,3,3119,0.075065,3.592814e-04,6421.59
9950,3,3169,0.078523,3.585329e-04,6450.06
10000,3,3219,0.086637,3.577844e-04,6478.37
10050,3,3269,0.080323,3.570359e-04,6506.79
10100,3,3319,0.078039,3.562874e-04,6535.05
10150,3,3369,0.073981,3.555389e-04,6563.61
10170,3,3389,0.087673,3.552395e-04,6574.47
10200,4,29,0.067671,3.547904e-04,6678.30
10250,4,79,0.067170,3.540419e-04,6706.82
10300,4,129,0.063118,3.532934e-04,6735.38
10350,4,179,0.066477,3.525449e-04,6763.84
10400,4,229,0.068516,3.517964e-04,6792.64
10450,4,279,0.066093,3.510479e-04,6820.98
10500,4,329,0.069068,3.502994e-04,6849.68
10550,4,379,0.063963,3.495509e-04,6878.01
10600,4,429,0.064308,3.488024e-04,6906.64
10650,4,479,0.069549,3.480539e-04,6934.96
10700,4,529,0.061969,3.473054e-04,6963.38
10750,4,579,0.059493,3.465569e-04,6991.91
10800,4,629,0.065760,3.458084e-04,7020.52
10850,4,679,0.069169,3.450599e-04,7049.07
10900,4,729,0.062639,3.443114e-04,7077.52
10950,4,779,0.068768,3.435629e-04,7106.12
11000,4,829,0.068513,3.428144e-04,7134.74
11050,4,879,0.067224,3.420659e-04,7163.21
11100,4,929,0.065998,3.413174e-04,7191.63
11150,4,979,0.065527,3.405689e-04,7220.24
11200,4,1029,0.060752,3.398204e-04,7248.87
11250,4,1079,0.060346,3.390719e-04,7277.32
11300,4,1129,0.069371,3.383234e-04,7305.82
11350,4,1179,0.070919,3.375749e-04,7334.21
11400,4,1229,0.072189,3.368263e-04,7363.12
11450,4,1279,0.075377,3.360778e-04,7391.62
11500,4,1329,0.073216,3.353293e-04,7420.13
11550,4,1379,0.063844,3.345808e-04,7448.81
11600,4,1429,0.065969,3.338323e-04,7477.43
11650,4,1479,0.072091,3.330838e-04,7506.05
11700,4,1529,0.069803,3.323353e-04,7534.64
11750,4,1579,0.061113,3.315868e-04,7562.99
11800,4,1629,0.059998,3.308383e-04,7591.37
11850,4,1679,0.066034,3.300898e-04,7619.73
11900,4,1729,0.061766,3.293413e-04,7648.22
11950,4,1779,0.072874,3.285928e-04,7676.73
