step,epoch,batch_idx,loss,lr,wall_time
6250,2,2859,0.092557,4.139222e-04,3719.27
6300,2,2909,0.099543,4.131737e-04,3747.27
6350,2,2959,0.098909,4.124251e-04,3775.52
6400,2,3009,0.106513,4.116766e-04,3803.57
6450,2,3059,0.106522,4.109281e-04,3831.75
6500,2,3109,0.104890,4.101796e-04,3860.11
6550,2,3159,0.095352,4.094311e-04,3887.97
6600,2,3209,0.102442,4.086826e-04,3916.20
6650,2,3259,0.088319,4.079341e-04,3944.31
6700,2,3309,0.088400,4.071856e-04,3972.58
6750,2,3359,0.108193,4.064371e-04,4000.41
6780,2,3389,0.101441,4.059880e-04,4016.70
6800,3,19,0.086995,4.056886e-04,4114.46
6850,3,69,0.084944,4.049401e-04,4142.71
6900,3,119,0.093848,4.041916e-04,4170.93
6950,3,169,0.087597,4.034431e-04,4198.96
7000,3,219,0.074290,4.026946e-04,4227.31
7050,3,269,0.094694,4.019461e-04,4255.56
7100,3,319,0.097800,4.011976e-04,4283.94
7150,3,369,0.088747,4.004491e-04,4312.22
7200,3,419,0.092353,3.997006e-04,4340.44
7250,3,469,0.087958,3.989521e-04,4368.62
7300,3,519,0.077980,3.982036e-04,4396.93
7350,3,569,0.092593,3.974551e-04,4424.89
7400,3,619,0.089884,3.967066e-04,4452.82
7450,3,669,0.084436,3.959581e-04,4480.85
7500,3,719,0.102633,3.952096e-04,4509.01
7550,3,769,0.096683,3.944611e-04,4537.18
7600,3,819,0.091742,3.937126e-04,4565.25
7650,3,869,0.089015,3.929641e-04,4593.45
7700,3,919,0.074436,3.922156e-04,4621.58
7750,3,969,0.098756,3.914671e-04,4649.99
7800,3,1019,0.096533,3.907186e-04,4678.01
7850,3,1069,0.081705,3.899701e-04,4706.10
7900,3,1119,0.101954,3.892216e-04,4734.16
7950,3,1169,0.082805,3.884731e-04,4762.33
8000,3,1219,0.079105,3.877246e-04,4790.62
8050,3,1269,0.081321,3.869760e-04,4818.63
8100,3,1319,0.096402,3.862275e-04,4846.87
8150,3,1369,0.080027,3.854790e-04,4874.97
8200,3,1419,0.082035,3.847305e-04,4903.35
8250,3,1469,0.080267,3.839820e-04,4931.53
8300,3,1519,0.095458,3.832335e-04,4959.63
8350,3,1569,0.088978,3.824850e-04,4987.62
8400,3,1619,0.094507,3.817365e-04,5016.00
8450,3,1669,0.083522,3.809880e-04,5044.17
8500,3,1719,0.095318,3.802395e-04,5072.28
8550,3,1769,0.096345,3.794910e-04,5100.59
8600,3,1819,0.093967,3.787425e-04,5128.63
8650,3,1869,0.075408,3.779940e-04,5157.29
8700,3,1919,0.091296,3.772455e-04,5185.34
8750,3,1969,0.084884,3.764970e-04,5213.67
8800,3,2019,0.084784,3.757485e-04,5241.67
8850,3,2069,0.086325,3.750000e-04,5270.17
8900,3,2119,0.085837,3.742515e-04,5298.43
8950,3,2169,0.088423,3.735030e-04,5326.46
9000,3,2219,0.080948,3.727545e-04,5354.68
9050,3,2269,0.090280,3.720060e-04,5382.90
9100,3,2319,0.085941,3.712575e-04,5411.14
9150,3,2369,0.089476,3.705090e-04,5439.21
9200,3,2419,0.080480,3.697605e-04,5467.19
9250,3,2469,0.086438,3.690120e-04,5495.56
9300,3,2519,0.085354,3.682635e-04,5523.73
9350,3,2569,0.082786,3.675150e-04,5551.88
9400,3,2619,0.088853,3.667665e-04,5579.97
9450,3,2669,0.080686,3.660180e-04,5608.06
9500,3,2719,0.085079,3.652695e-04,5636.29
9550,3,2769,0.090310,3.645210e-04,5664.28
9600,3,2819,0.087083,3.637725e-04,5692.62
9650,3,2869,0.078567,3.630240e-04,5720.77
9700,3,2919,0.092393,3.622754e-04,5748.93
9750,3,2969,0.090002,3.615269e-04,5777.19
9800,3,3019,0.090239,3.607784e-04,5805.36
9850,3,3069,0.083984,3.600299e-04,5833.50
9900,3,3119,0.082137,3.592814e-04,5861.74
9950,3,3169,0.087751,3.585329e-04,5889.91
10000,3,3219,0.095892,3.577844e-04,5917.91
10050,3,3269,0.081465,3.570359e-04,5946.02
10100,3,3319,0.091210,3.562874e-04,5973.96
10150,3,3369,0.080468,3.555389e-04,6002.19
10170,3,3389,0.101431,3.552395e-04,6012.93
10200,4,29,0.078841,3.547904e-04,6116.37
10250,4,79,0.077344,3.540419e-04,6144.58
10300,4,129,0.070439,3.532934e-04,6172.82
10350,4,179,0.077436,3.525449e-04,6200.97
10400,4,229,0.073925,3.517964e-04,6229.46
10450,4,279,0.073005,3.510479e-04,6257.49
10500,4,329,0.079133,3.502994e-04,6285.87
10550,4,379,0.068495,3.495509e-04,6313.89
10600,4,429,0.073794,3.488024e-04,6342.21
10650,4,479,0.082325,3.480539e-04,6370.22
10700,4,529,0.070700,3.473054e-04,6398.34
10750,4,579,0.068660,3.465569e-04,6426.55
10800,4,629,0.073420,3.458084e-04,6454.85
10850,4,679,0.074923,3.450599e-04,6483.08
10900,4,729,0.067550,3.443114e-04,6511.22
10950,4,779,0.071519,3.435629e-04,6539.48
11000,4,829,0.075853,3.428144e-04,6567.78
11050,4,879,0.072294,3.420659e-04,6595.93
11100,4,929,0.073472,3.413174e-04,6624.03
11150,4,979,0.078047,3.405689e-04,6652.33
11200,4,1029,0.074507,3.398204e-04,6680.64
11250,4,1079,0.066742,3.390719e-04,6708.77
11300,4,1129,0.080740,3.383234e-04,6736.95
11350,4,1179,0.082918,3.375749e-04,6765.03
11400,4,1229,0.083335,3.368263e-04,6793.62
11450,4,1279,0.082178,3.360778e-04,6821.82
11500,4,1329,0.075053,3.353293e-04,6850.01
11550,4,1379,0.072070,3.345808e-04,6878.38
11600,4,1429,0.070730,3.338323e-04,6906.68
11650,4,1479,0.078027,3.330838e-04,6934.98
11700,4,1529,0.084057,3.323353e-04,6963.26
11750,4,1579,0.071461,3.315868e-04,6991.29
11800,4,1629,0.061748,3.308383e-04,7019.35
11850,4,1679,0.077071,3.300898e-04,7047.40
11900,4,1729,0.066595,3.293413e-04,7075.58
11950,4,1779,0.078577,3.285928e-04,7103.78
12000,4,1829,0.080034,3.278443e-04,7131.95
12050,4,1879,0.076631,3.270958e-04,7159.99
12100,4,1929,0.076648,3.263473e-04,7188.59
12150,4,1979,0.067956,3.255988e-04,7216.63
12200,4,2029,0.076454,3.248503e-04,7244.81
12250,4,2079,0.081046,3.241018e-04,7272.99
12300,4,2129,0.070969,3.233533e-04,7301.12
12350,4,2179,0.076451,3.226048e-04,7329.35
12400,4,2229,0.064774,3.218563e-04,7357.32
12450,4,2279,0.071105,3.211078e-04,7385.41
12500,4,2329,0.074569,3.203593e-04,7413.66
12550,4,2379,0.070347,3.196108e-04,7441.99
12600,4,2429,0.076362,3.188623e-04,7470.27
12650,4,2479,0.088915,3.181138e-04,7498.41
12700,4,2529,0.079655,3.173653e-04,7526.66
12750,4,2579,0.078078,3.166168e-04,7554.71
12800,4,2629,0.073778,3.158683e-04,7582.92
12850,4,2679,0.080433,3.151198e-04,7611.03
12900,4,2729,0.076164,3.143713e-04,7639.06
12950,4,2779,0.068174,3.136228e-04,7667.27
13000,4,2829,0.075096,3.128743e-04,7695.43
13050,4,2879,0.082448,3.121257e-04,7723.77
13100,4,2929,0.066172,3.113772e-04,7751.92
13150,4,2979,0.081337,3.106287e-04,7780.00
13200,4,3029,0.077447,3.098802e-04,7808.18
13250,4,3079,0.066268,3.091317e-04,7836.54
13300,4,3129,0.076135,3.083832e-04,7864.79
13350,4,3179,0.069542,3.076347e-04,7893.02
13400,4,3229,0.069834,3.068862e-04,7921.41
13450,4,3279,0.069365,3.061377e-04,7949.64
13500,4,3329,0.068280,3.053892e-04,7977.91
13550,4,3379,0.078768,3.046407e-04,8006.03
13560,4,3389,0.087722,3.044910e-04,8011.17
13600,5,39,0.065860,3.038922e-04,8119.95
13650,5,89,0.063794,3.031437e-04,8148.33
13700,5,139,0.068287,3.023952e-04,8176.70
13750,5,189,0.067347,3.016467e-04,8204.97
13800,5,239,0.059374,3.008982e-04,8233.30
13850,5,289,0.066538,3.001497e-04,8261.50
13900,5,339,0.063784,2.994012e-04,8289.65
13950,5,389,0.061348,2.986527e-04,8317.92
14000,5,439,0.061836,2.979042e-04,8346.21
14050,5,489,0.068159,2.971557e-04,8374.22
14100,5,539,0.059819,2.964072e-04,8402.16
14150,5,589,0.067342,2.956587e-04,8430.57
14200,5,639,0.061831,2.949102e-04,8458.68
14250,5,689,0.059371,2.941617e-04,8486.73
14300,5,739,0.070704,2.934132e-04,8514.83
14350,5,789,0.058112,2.926647e-04,8542.93
14400,5,839,0.058084,2.919162e-04,8571.02
14450,5,889,0.068147,2.911677e-04,8599.29
14500,5,939,0.064728,2.904192e-04,8627.30
14550,5,989,0.064875,2.896707e-04,8655.69
14600,5,1039,0.064758,2.889222e-04,8684.07
14650,5,1089,0.062989,2.881737e-04,8712.19
14700,5,1139,0.060817,2.874251e-04,8740.42
14750,5,1189,0.059634,2.866766e-04,8768.37
14800,5,1239,0.057600,2.859281e-04,8796.89
14850,5,1289,0.061940,2.851796e-04,8825.03
14900,5,1339,0.064173,2.844311e-04,8853.27
14950,5,1389,0.071366,2.836826e-04,8881.33
15000,5,1439,0.070805,2.829341e-04,8909.40
15050,5,1489,0.067738,2.821856e-04,8937.62
15100,5,1539,0.061482,2.814371e-04,8965.90
15150,5,1589,0.052971,2.806886e-04,8994.07
15200,5,1639,0.062200,2.799401e-04,9022.32
15250,5,1689,0.064371,2.791916e-04,9050.39
15300,5,1739,0.071028,2.784431e-04,9078.59
15350,5,1789,0.063792,2.776946e-04,9106.73
15400,5,1839,0.062037,2.769461e-04,9134.86
15450,5,1889,0.059537,2.761976e-04,9162.87
15500,5,1939,0.067605,2.754491e-04,9191.08
15550,5,1989,0.064463,2.747006e-04,9219.42
15600,5,2039,0.064626,2.739521e-04,9247.77
15650,5,2089,0.062693,2.732036e-04,9275.99
15700,5,2139,0.071828,2.724551e-04,9304.26
15750,5,2189,0.055430,2.717066e-04,9332.53
15800,5,2239,0.075987,2.709581e-04,9360.55
15850,5,2289,0.062107,2.702096e-04,9388.64
15900,5,2339,0.065610,2.694611e-04,9416.82
15950,5,2389,0.065240,2.687126e-04,9444.96
16000,5,2439,0.059107,2.679641e-04,9473.48
16050,5,2489,0.064640,2.672156e-04,9501.55
16100,5,2539,0.060820,2.664671e-04,9529.88
16150,5,2589,0.065749,2.657186e-04,9558.06
16200,5,2639,0.069819,2.649701e-04,9586.27
16250,5,2689,0.066547,2.642216e-04,9614.24
16300,5,2739,0.061279,2.634731e-04,9642.61
16350,5,2789,0.069965,2.627246e-04,9670.98
16400,5,2839,0.056019,2.619760e-04,9699.28
16450,5,2889,0.070396,2.612275e-04,9727.36
16500,5,2939,0.073366,2.604790e-04,9755.50
16550,5,2989,0.065088,2.597305e-04,9783.88
16600,5,3039,0.074224,2.589820e-04,9811.91
16650,5,3089,0.062875,2.582335e-04,9840.23
16700,5,3139,0.066283,2.574850e-04,9868.37
16750,5,3189,0.057787,2.567365e-04,9896.48
16800,5,3239,0.063397,2.559880e-04,9924.71
16850,5,3289,0.061438,2.552395e-04,9952.96
16900,5,3339,0.065529,2.544910e-04,9981.40
16950,5,3389,0.061284,2.537425e-04,10009.00
17000,6,49,0.066263,2.529940e-04,10139.73
17050,6,99,0.050885,2.522455e-04,10167.81
17100,6,149,0.051014,2.514970e-04,10195.90
17150,6,199,0.056386,2.507485e-04,10224.11
17200,6,249,0.058235,2.500000e-04,10252.65
17250,6,299,0.058055,2.492515e-04,10280.72
17300,6,349,0.062869,2.485030e-04,10308.90
17350,6,399,0.058547,2.477545e-04,10337.17
17400,6,449,0.054231,2.470060e-04,10365.30
17450,6,499,0.049950,2.462575e-04,10393.53
17500,6,549,0.057684,2.455090e-04,10421.55
17550,6,599,0.059169,2.447605e-04,10449.73
17600,6,649,0.051610,2.440120e-04,10478.19
17650,6,699,0.055477,2.432635e-04,10506.41
17700,6,749,0.054985,2.425150e-04,10534.59
17750,6,799,0.057374,2.417665e-04,10562.96
17800,6,849,0.056405,2.410180e-04,10591.29
17850,6,899,0.056045,2.402695e-04,10619.38
17900,6,949,0.066486,2.395210e-04,10647.66
17950,6,999,0.057938,2.387725e-04,10675.96
18000,6,1049,0.059449,2.380240e-04,10704.23
18050,6,1099,0.054915,2.372754e-04,10732.35
18100,6,1149,0.051252,2.365269e-04,10760.68
18150,6,1199,0.058936,2.357784e-04,10788.92
18200,6,1249,0.049260,2.350299e-04,10817.02
18250,6,1299,0.048962,2.342814e-04,10845.12
18300,6,1349,0.059820,2.335329e-04,10873.42
18350,6,1399,0.059034,2.327844e-04,10901.65
18400,6,1449,0.053837,2.320359e-04,10929.82
18450,6,1499,0.052836,2.312874e-04,10958.03
18500,6,1549,0.060657,2.305389e-04,10986.22
18550,6,1599,0.054303,2.297904e-04,11014.53
18600,6,1649,0.049707,2.290419e-04,11042.74
18650,6,1699,0.056468,2.282934e-04,11070.97
18700,6,1749,0.055400,2.275449e-04,11098.89
18750,6,1799,0.052975,2.267964e-04,11127.05
18800,6,1849,0.057123,2.260479e-04,11155.11
18850,6,1899,0.053354,2.252994e-04,11183.06
18900,6,1949,0.056634,2.245509e-04,11211.20
18950,6,1999,0.056375,2.238024e-04,11239.39
19000,6,2049,0.059679,2.230539e-04,11267.64
19050,6,2099,0.058466,2.223054e-04,11295.77
19100,6,2149,0.053954,2.215569e-04,11323.96
19150,6,2199,0.055642,2.208084e-04,11352.26
19200,6,2249,0.057940,2.200599e-04,11380.43
19250,6,2299,0.053456,2.193114e-04,11408.61
19300,6,2349,0.056216,2.185629e-04,11436.83
19350,6,2399,0.047694,2.178144e-04,11465.04
19400,6,2449,0.058580,2.170659e-04,11493.08
19450,6,2499,0.052588,2.163174e-04,11521.11
19500,6,2549,0.052265,2.155689e-04,11549.24
19550,6,2599,0.061329,2.148204e-04,11577.57
19600,6,2649,0.052907,2.140719e-04,11605.80
19650,6,2699,0.051857,2.133234e-04,11634.13
19700,6,2749,0.056356,2.125749e-04,11662.14
19750,6,2799,0.063412,2.118263e-04,11690.47
19800,6,2849,0.053473,2.110778e-04,11718.37
19850,6,2899,0.051246,2.103293e-04,11746.56
19900,6,2949,0.050308,2.095808e-04,11774.76
19950,6,2999,0.059589,2.088323e-04,11803.01
20000,6,3049,0.057660,2.080838e-04,11831.05
20050,6,3099,0.051576,2.073353e-04,11859.32
20100,6,3149,0.050549,2.065868e-04,11887.55
20150,6,3199,0.054584,2.058383e-04,11915.63
20200,6,3249,0.047815,2.050898e-04,11943.85
20250,6,3299,0.055945,2.043413e-04,11972.08
20300,6,3349,0.053877,2.035928e-04,12000.34
20340,6,3389,0.046703,2.029940e-04,12022.36
20350,7,9,0.053249,2.028443e-04,12114.55
20400,7,59,0.047603,2.020958e-04,12142.84
20450,7,109,0.048554,2.013473e-04,12170.78
20500,7,159,0.054168,2.005988e-04,12198.89
20550,7,209,0.054209,1.998503e-04,12227.12
20600,7,259,0.053334,1.991018e-04,12255.10
20650,7,309,0.051516,1.983533e-04,12283.25
20700,7,359,0.046833,1.976048e-04,12311.42
20750,7,409,0.047903,1.968563e-04,12339.76
20800,7,459,0.051457,1.961078e-04,12367.88
20850,7,509,0.056905,1.953593e-04,12395.91
20900,7,559,0.050538,1.946108e-04,12424.14
20950,7,609,0.045330,1.938623e-04,12452.44
21000,7,659,0.052442,1.931138e-04,12480.71
21050,7,709,0.054111,1.923653e-04,12508.88
21100,7,759,0.049945,1.916168e-04,12536.98
21150,7,809,0.052026,1.908683e-04,12565.13
21200,7,859,0.051742,1.901198e-04,12593.29
21250,7,909,0.052552,1.893713e-04,12621.40
21300,7,959,0.048790,1.886228e-04,12649.44
21350,7,1009,0.060215,1.878743e-04,12677.37
21400,7,1059,0.052269,1.871257e-04,12705.51
21450,7,1109,0.048626,1.863772e-04,12733.72
21500,7,1159,0.061001,1.856287e-04,12761.94
21550,7,1209,0.059328,1.848802e-04,12790.15
21600,7,1259,0.048565,1.841317e-04,12818.43
21650,7,1309,0.043070,1.833832e-04,12846.44
21700,7,1359,0.052265,1.826347e-04,12874.71
21750,7,1409,0.052836,1.818862e-04,12902.77
21800,7,1459,0.055763,1.811377e-04,12931.07
21850,7,1509,0.046101,1.803892e-04,12959.44
21900,7,1559,0.042742,1.796407e-04,12987.63
21950,7,1609,0.050084,1.788922e-04,13015.87
22000,7,1659,0.055236,1.781437e-04,13044.09
22050,7,1709,0.048139,1.773952e-04,13072.09
22100,7,1759,0.050781,1.766467e-04,13100.51
22150,7,1809,0.053850,1.758982e-04,13128.54
22200,7,1859,0.049917,1.751497e-04,13156.73
22250,7,1909,0.052544,1.744012e-04,13184.92
22300,7,1959,0.053743,1.736527e-04,13213.11
22350,7,2009,0.046190,1.729042e-04,13241.38
22400,7,2059,0.049217,1.721557e-04,13269.55
22450,7,2109,0.051486,1.714072e-04,13297.86
22500,7,2159,0.044845,1.706587e-04,13325.97
22550,7,2209,0.054703,1.699102e-04,13354.13
22600,7,2259,0.046159,1.691617e-04,13382.20
22650,7,2309,0.048920,1.684132e-04,13410.28
22700,7,2359,0.043663,1.676647e-04,13438.18
22750,7,2409,0.043736,1.669162e-04,13466.29
22800,7,2459,0.048850,1.661677e-04,13494.35
22850,7,2509,0.044095,1.654192e-04,13522.49
22900,7,2559,0.052868,1.646707e-04,13550.78
22950,7,2609,0.047755,1.639222e-04,13579.12
23000,7,2659,0.047662,1.631737e-04,13607.40
23050,7,2709,0.047496,1.624251e-04,13635.54
23100,7,2759,0.041039,1.616766e-04,13663.92
23150,7,2809,0.043143,1.609281e-04,13692.28
23200,7,2859,0.047764,1.601796e-04,13720.49
23250,7,2909,0.047581,1.594311e-04,13748.64
23300,7,2959,0.050886,1.586826e-04,13776.90
23350,7,3009,0.047614,1.579341e-04,13805.07
23400,7,3059,0.042386,1.571856e-04,13833.17
23450,7,3109,0.043701,1.564371e-04,13861.39
23500,7,3159,0.056268,1.556886e-04,13889.79
23550,7,3209,0.050600,1.549401e-04,13917.92
23600,7,3259,0.050365,1.541916e-04,13946.21
23650,7,3309,0.050488,1.534431e-04,13974.32
23700,7,3359,0.049345,1.526946e-04,14002.83
23730,7,3389,0.056251,1.522455e-04,14019.31
23750,8,19,0.054848,1.519461e-04,14116.97
23800,8,69,0.045639,1.511976e-04,14145.13
23850,8,119,0.048819,1.504491e-04,14173.24
23900,8,169,0.050190,1.497006e-04,14201.29
23950,8,219,0.045057,1.489521e-04,14229.65
24000,8,269,0.043856,1.482036e-04,14257.93
24050,8,319,0.041857,1.474551e-04,14286.03
24100,8,369,0.041833,1.467066e-04,14314.24
24150,8,419,0.047351,1.459581e-04,14342.47
24200,8,469,0.045231,1.452096e-04,14370.55
24250,8,519,0.048195,1.444611e-04,14398.77
24300,8,569,0.047652,1.437126e-04,14427.00
24350,8,619,0.042569,1.429641e-04,14455.18
24400,8,669,0.042136,1.422156e-04,14483.42
24450,8,719,0.045289,1.414671e-04,14511.61
24500,8,769,0.048731,1.407186e-04,14539.92
24550,8,819,0.041673,1.399701e-04,14568.24
24600,8,869,0.043111,1.392216e-04,14596.35
24650,8,919,0.043317,1.384731e-04,14624.74
24700,8,969,0.045446,1.377246e-04,14652.89
24750,8,1019,0.046128,1.369760e-04,14680.97
24800,8,1069,0.046216,1.362275e-04,14709.23
24850,8,1119,0.046179,1.354790e-04,14737.25
24900,8,1169,0.043764,1.347305e-04,14765.60
24950,8,1219,0.048771,1.339820e-04,14793.66
25000,8,1269,0.042191,1.332335e-04,14821.77
25050,8,1319,0.043307,1.324850e-04,14849.79
25100,8,1369,0.042610,1.317365e-04,14878.25
25150,8,1419,0.045619,1.309880e-04,14906.62
25200,8,1469,0.040461,1.302395e-04,14934.90
25250,8,1519,0.042214,1.294910e-04,14962.87
25300,8,1569,0.045393,1.287425e-04,14990.82
25350,8,1619,0.043976,1.279940e-04,15018.93
25400,8,1669,0.040941,1.272455e-04,15046.95
25450,8,1719,0.042156,1.264970e-04,15074.93
25500,8,1769,0.043414,1.257485e-04,15103.04
25550,8,1819,0.044413,1.250000e-04,15131.28
25600,8,1869,0.049863,1.242515e-04,15159.55
25650,8,1919,0.041870,1.235030e-04,15187.68
25700,8,1969,0.039709,1.227545e-04,15215.76
25750,8,2019,0.043362,1.220060e-04,15243.93
25800,8,2069,0.040405,1.212575e-04,15272.11
25850,8,2119,0.041745,1.205090e-04,15300.20
25900,8,2169,0.037195,1.197605e-04,15328.55
25950,8,2219,0.046496,1.190120e-04,15356.87
26000,8,2269,0.045308,1.182635e-04,15385.25
26050,8,2319,0.043168,1.175150e-04,15413.51
26100,8,2369,0.050256,1.167665e-04,15441.71
26150,8,2419,0.039164,1.160180e-04,15469.80
26200,8,2469,0.041248,1.152695e-04,15498.08
26250,8,2519,0.043561,1.145210e-04,15526.28
26300,8,2569,0.043473,1.137725e-04,15554.62
26350,8,2619,0.047404,1.130240e-04,15582.62
26400,8,2669,0.041830,1.122754e-04,15610.65
26450,8,2719,0.043439,1.115269e-04,15638.91
26500,8,2769,0.046694,1.107784e-04,15666.99
26550,8,2819,0.043447,1.100299e-04,15695.27
26600,8,2869,0.047115,1.092814e-04,15723.32
26650,8,2919,0.051226,1.085329e-04,15751.48
26700,8,2969,0.048159,1.077844e-04,15779.49
26750,8,3019,0.041946,1.070359e-04,15807.62
26800,8,3069,0.044247,1.062874e-04,15835.75
26850,8,3119,0.043139,1.055389e-04,15863.98
26900,8,3169,0.036676,1.047904e-04,15891.99
